"","dates","sp_all","abundance_warm"
"759","2004","Anas querquedula",585
"760","2005","Anas querquedula",0
"761","2006","Anas querquedula",0
"762","2007","Anas querquedula",0
"763","2008","Anas querquedula",195
"764","2009","Anas querquedula",780
"765","2010","Anas querquedula",0
"766","2011","Anas querquedula",0
"767","2012","Anas querquedula",97.5
"768","2013","Anas querquedula",1170
"769","2014","Anas querquedula",195
"770","2015","Anas querquedula",0
"771","1981","Tachybaptus ruficollis",0
"772","1982","Tachybaptus ruficollis",0
"773","1983","Tachybaptus ruficollis",1593.75
"774","1984","Tachybaptus ruficollis",1078.125
"775","1985","Tachybaptus ruficollis",1218.75
"776","1986","Tachybaptus ruficollis",1078.125
"777","1987","Tachybaptus ruficollis",750
"778","1988","Tachybaptus ruficollis",1921.875
"779","1989","Tachybaptus ruficollis",3562.5
"780","1990","Tachybaptus ruficollis",3093.75
"781","1991","Tachybaptus ruficollis",1875
"782","1992","Tachybaptus ruficollis",3046.875
"783","1993","Tachybaptus ruficollis",7453.125
"784","1994","Tachybaptus ruficollis",8906.25
"785","1995","Tachybaptus ruficollis",10500
"786","1996","Tachybaptus ruficollis",9656.25
"787","1997","Tachybaptus ruficollis",3421.875
"788","1998","Tachybaptus ruficollis",2859.375
"789","1999","Tachybaptus ruficollis",4359.375
"790","2000","Tachybaptus ruficollis",3515.625
"791","2001","Tachybaptus ruficollis",5765.625
"792","2002","Tachybaptus ruficollis",5203.125
"793","2003","Tachybaptus ruficollis",1875
"794","2004","Tachybaptus ruficollis",609.375
"795","2005","Tachybaptus ruficollis",281.25
"796","2006","Tachybaptus ruficollis",328.125
"797","2007","Tachybaptus ruficollis",0
"798","2008","Tachybaptus ruficollis",234.375
"799","2009","Tachybaptus ruficollis",140.625
"800","2010","Tachybaptus ruficollis",328.125
"801","2011","Tachybaptus ruficollis",0
"802","2012","Tachybaptus ruficollis",187.5
"803","2013","Tachybaptus ruficollis",281.25
"804","2014","Tachybaptus ruficollis",468.75
"805","2015","Tachybaptus ruficollis",703.125
"806","1981","Cygnus olor",154000
"807","1982","Cygnus olor",363000
"808","1983","Cygnus olor",745250
"809","1984","Cygnus olor",541750
"810","1985","Cygnus olor",1300750
"811","1986","Cygnus olor",1421750
"812","1987","Cygnus olor",893750
"813","1988","Cygnus olor",486750
"814","1989","Cygnus olor",563750
"815","1990","Cygnus olor",536250
"816","1991","Cygnus olor",715000
"817","1992","Cygnus olor",690250
"818","1993","Cygnus olor",682000
"819","1994","Cygnus olor",621500
"820","1995","Cygnus olor",486750
"821","1996","Cygnus olor",720500
"822","1997","Cygnus olor",297000
"823","1998","Cygnus olor",418000
"824","1999","Cygnus olor",418000
"825","2000","Cygnus olor",690250
"826","2001","Cygnus olor",882750
"827","2002","Cygnus olor",594000
"828","2003","Cygnus olor",266750
"829","2004","Cygnus olor",525250
"830","2005","Cygnus olor",195250
"831","2006","Cygnus olor",302500
"832","2007","Cygnus olor",236500
"833","2008","Cygnus olor",46750
"834","2009","Cygnus olor",96250
"835","2010","Cygnus olor",44000
"836","2011","Cygnus olor",71500
"837","2012","Cygnus olor",162250
"838","2013","Cygnus olor",286000
"839","2014","Cygnus olor",214500
"840","2015","Cygnus olor",181500
"841","1981","Chroicocephalus ridibundus",46444.625
"842","1982","Chroicocephalus ridibundus",58322.5
"843","1983","Chroicocephalus ridibundus",279521.25
"844","1984","Chroicocephalus ridibundus",457333.75
"845","1985","Chroicocephalus ridibundus",421771.25
"846","1986","Chroicocephalus ridibundus",379096.25
"847","1987","Chroicocephalus ridibundus",177812.5
"848","1988","Chroicocephalus ridibundus",391898.75
"849","1989","Chroicocephalus ridibundus",269563.75
"850","1990","Chroicocephalus ridibundus",251071.25
"851","1991","Chroicocephalus ridibundus",224043.75
"852","1992","Chroicocephalus ridibundus",231156.25
"853","1993","Chroicocephalus ridibundus",219065
"854","1994","Chroicocephalus ridibundus",495030
"855","1995","Chroicocephalus ridibundus",384075
"856","1996","Chroicocephalus ridibundus",266718.75
"857","1997","Chroicocephalus ridibundus",211952.5
"858","1998","Chroicocephalus ridibundus",156475
"859","1999","Chroicocephalus ridibundus",352780
"860","2000","Chroicocephalus ridibundus",468002.5
"861","2001","Chroicocephalus ridibundus",348583.625
"862","2002","Chroicocephalus ridibundus",227600
"863","2003","Chroicocephalus ridibundus",829317.5
"864","2004","Chroicocephalus ridibundus",106687.5
"865","2005","Chroicocephalus ridibundus",256761.25
"866","2006","Chroicocephalus ridibundus",349935
"867","2007","Chroicocephalus ridibundus",233930.125
"868","2008","Chroicocephalus ridibundus",207400.5
"869","2009","Chroicocephalus ridibundus",210103.25
"870","2010","Chroicocephalus ridibundus",178097
"871","2011","Chroicocephalus ridibundus",125464.5
"872","2012","Chroicocephalus ridibundus",145664
"873","2013","Chroicocephalus ridibundus",243176.375
"874","2014","Chroicocephalus ridibundus",188125.625
"875","2015","Chroicocephalus ridibundus",223474.75
"876","1981","Limosa limosa",0
"877","1982","Limosa limosa",0
"878","1983","Limosa limosa",150
"879","1984","Limosa limosa",6300
"880","1985","Limosa limosa",375
"881","1986","Limosa limosa",0
"882","1987","Limosa limosa",18000
"883","1988","Limosa limosa",0
"884","1989","Limosa limosa",150
"885","1990","Limosa limosa",0
"886","1991","Limosa limosa",150
"887","1992","Limosa limosa",75
"888","1993","Limosa limosa",825
"889","1994","Limosa limosa",12000
"890","1995","Limosa limosa",525
"891","1996","Limosa limosa",1650
"892","1997","Limosa limosa",2475
"893","1998","Limosa limosa",0
"894","1999","Limosa limosa",2475
"895","2000","Limosa limosa",0
"896","2001","Limosa limosa",750
"897","2002","Limosa limosa",225
"898","2003","Limosa limosa",1725
"899","2004","Limosa limosa",2775
"900","2005","Limosa limosa",0
"901","2006","Limosa limosa",6375
"902","2007","Limosa limosa",25425
"903","2008","Limosa limosa",35025
"904","2009","Limosa limosa",26550
"905","2010","Limosa limosa",23175
"906","2011","Limosa limosa",55500
"907","2012","Limosa limosa",31275
"908","2013","Limosa limosa",46200
"909","2014","Limosa limosa",36450
"910","2015","Limosa limosa",64800
"911","1981","Tringa totanus",728.75
"912","1982","Tringa totanus",1623.125
"913","1983","Tringa totanus",1888.125
"914","1984","Tringa totanus",6790.625
"915","1985","Tringa totanus",7519.375
"916","1986","Tringa totanus",563.125
"917","1987","Tringa totanus",165.625
"918","1988","Tringa totanus",1954.375
"919","1989","Tringa totanus",1689.375
"920","1990","Tringa totanus",1788.75
"921","1991","Tringa totanus",265
"922","1992","Tringa totanus",2550.625
"923","1993","Tringa totanus",1093.125
"924","1994","Tringa totanus",11229.375
"925","1995","Tringa totanus",728.75
"926","1996","Tringa totanus",1424.375
"927","1997","Tringa totanus",1358.125
"928","1998","Tringa totanus",0
"929","1999","Tringa totanus",1656.25
"930","2000","Tringa totanus",2219.375
"931","2001","Tringa totanus",165.625
"932","2002","Tringa totanus",894.375
"933","2003","Tringa totanus",5830
"934","2004","Tringa totanus",1093.125
"935","2005","Tringa totanus",0
"936","2006","Tringa totanus",430.625
"937","2007","Tringa totanus",8314.375
"938","2008","Tringa totanus",15701.25
"939","2009","Tringa totanus",27063.125
"940","2010","Tringa totanus",28984.375
"941","2011","Tringa totanus",32230.625
"942","2012","Tringa totanus",63533.75
"943","2013","Tringa totanus",42333.75
"944","2014","Tringa totanus",38690
"945","2015","Tringa totanus",33555.625
"946","1981","Anser anser",0
"947","1982","Anser anser",0
"948","1983","Anser anser",1625
"949","1984","Anser anser",128375
"950","1985","Anser anser",121875
"951","1986","Anser anser",246187.5
"952","1987","Anser anser",93437.5
"953","1988","Anser anser",515937.5
"954","1989","Anser anser",507812.5
"955","1990","Anser anser",424937.5
"956","1991","Anser anser",356687.5
"957","1992","Anser anser",273812.5
"958","1993","Anser anser",293312.5
"959","1994","Anser anser",255125
"960","1995","Anser anser",277062.5
"961","1996","Anser anser",304687.5
"962","1997","Anser anser",311187.5
"963","1998","Anser anser",221000
"964","1999","Anser anser",169000
"965","2000","Anser anser",243750
"966","2001","Anser anser",282750
"967","2002","Anser anser",317687.5
"968","2003","Anser anser",338812.5
"969","2004","Anser anser",395687.5
"970","2005","Anser anser",274625
"971","2006","Anser anser",158437.5
"972","2007","Anser anser",125937.5
"973","2008","Anser anser",78000
"974","2009","Anser anser",22750
"975","2010","Anser anser",36562.5
"976","2011","Anser anser",65000
"977","2012","Anser anser",157625
"978","2013","Anser anser",138125
"979","2014","Anser anser",116187.5
"980","2015","Anser anser",77187.5
"981","1981","Ciconia ciconia",10887.5
"982","1982","Ciconia ciconia",1675
"983","1983","Ciconia ciconia",5025
"984","1984","Ciconia ciconia",16750
"985","1985","Ciconia ciconia",16750
"986","1986","Ciconia ciconia",28475
"987","1987","Ciconia ciconia",5862.5
"988","1988","Ciconia ciconia",21775
"989","1989","Ciconia ciconia",30987.5
"990","1990","Ciconia ciconia",51087.5
"991","1991","Ciconia ciconia",41875
"992","1992","Ciconia ciconia",79562.5
"993","1993","Ciconia ciconia",104687.5
"994","1994","Ciconia ciconia",175037.5
"995","1995","Ciconia ciconia",259625
"996","1996","Ciconia ciconia",272187.5
"997","1997","Ciconia ciconia",345050
"998","1998","Ciconia ciconia",360125
"999","1999","Ciconia ciconia",431312.5
"1000","2000","Ciconia ciconia",469837.5
"1001","2001","Ciconia ciconia",559450
"1002","2002","Ciconia ciconia",608025
"1003","2003","Ciconia ciconia",611375
"1004","2004","Ciconia ciconia",573687.5
"1005","2005","Ciconia ciconia",255437.5
"1006","2006","Ciconia ciconia",1005000
"1007","2007","Ciconia ciconia",788087.5
"1008","2008","Ciconia ciconia",46900
"1009","2009","Ciconia ciconia",109712.5
"1010","2010","Ciconia ciconia",23450
"1011","2011","Ciconia ciconia",1675
"1012","2012","Ciconia ciconia",16750
"1013","2013","Ciconia ciconia",16750
"1014","2014","Ciconia ciconia",28475
"1015","2015","Ciconia ciconia",40200
"1016","1981","Charadrius dubius",160
"1017","1982","Charadrius dubius",80
"1018","1983","Charadrius dubius",180
"1019","1984","Charadrius dubius",90
"1020","1985","Charadrius dubius",40
"1021","1986","Charadrius dubius",90
"1022","1987","Charadrius dubius",40
"1023","1988","Charadrius dubius",30
"1024","1989","Charadrius dubius",160
"1025","1990","Charadrius dubius",530
"1026","1991","Charadrius dubius",140
"1027","1992","Charadrius dubius",360
"1028","1993","Charadrius dubius",220
"1029","1994","Charadrius dubius",60
"1030","1995","Charadrius dubius",110
"1031","1996","Charadrius dubius",90
"1032","1997","Charadrius dubius",0
"1033","1998","Charadrius dubius",20
"1034","1999","Charadrius dubius",0
"1035","2000","Charadrius dubius",30
"1036","2001","Charadrius dubius",90
"1037","2002","Charadrius dubius",140
"1038","2003","Charadrius dubius",40
"1039","2004","Charadrius dubius",60
"1040","2005","Charadrius dubius",0
"1041","2006","Charadrius dubius",0
"1042","2007","Charadrius dubius",160
"1043","2008","Charadrius dubius",130
"1044","2009","Charadrius dubius",90
"1045","2010","Charadrius dubius",370
"1046","2011","Charadrius dubius",490
"1047","2012","Charadrius dubius",880
"1048","2013","Charadrius dubius",660
"1049","2014","Charadrius dubius",420
"1050","2015","Charadrius dubius",430
"1051","1981","Tringa ochropus",40
"1052","1982","Tringa ochropus",0
"1053","1983","Tringa ochropus",0
"1054","1984","Tringa ochropus",20
"1055","1985","Tringa ochropus",40
"1056","1986","Tringa ochropus",0
"1057","1987","Tringa ochropus",220
"1058","1988","Tringa ochropus",40
"1059","1989","Tringa ochropus",20
"1060","1990","Tringa ochropus",20
"1061","1991","Tringa ochropus",60
"1062","1992","Tringa ochropus",0
"1063","1993","Tringa ochropus",60
"1064","1994","Tringa ochropus",120
"1065","1995","Tringa ochropus",0
"1066","1996","Tringa ochropus",20
"1067","1997","Tringa ochropus",0
"1068","1998","Tringa ochropus",60
"1069","1999","Tringa ochropus",20
"1070","2000","Tringa ochropus",0
"1071","2001","Tringa ochropus",20
"1072","2002","Tringa ochropus",20
"1073","2003","Tringa ochropus",80
"1074","2004","Tringa ochropus",0
"1075","2005","Tringa ochropus",40
"1076","2006","Tringa ochropus",0
"1077","2007","Tringa ochropus",460
"1078","2008","Tringa ochropus",180
"1079","2009","Tringa ochropus",280
"1080","2010","Tringa ochropus",120
"1081","2011","Tringa ochropus",80
"1082","2012","Tringa ochropus",200
"1083","2013","Tringa ochropus",420
"1084","2014","Tringa ochropus",560
"1085","2015","Tringa ochropus",140
"1086","1981","Actitis hypoleucos",125
"1087","1982","Actitis hypoleucos",37.5
"1088","1983","Actitis hypoleucos",400
"1089","1984","Actitis hypoleucos",237.5
"1090","1985","Actitis hypoleucos",550
"1091","1986","Actitis hypoleucos",350
"1092","1987","Actitis hypoleucos",287.5
"1093","1988","Actitis hypoleucos",212.5
"1094","1989","Actitis hypoleucos",425
"1095","1990","Actitis hypoleucos",87.5
"1096","1991","Actitis hypoleucos",25
"1097","1992","Actitis hypoleucos",475
"1098","1993","Actitis hypoleucos",150
"1099","1994","Actitis hypoleucos",125
"1100","1995","Actitis hypoleucos",812.5
"1101","1996","Actitis hypoleucos",400
"1102","1997","Actitis hypoleucos",175
"1103","1998","Actitis hypoleucos",0
"1104","1999","Actitis hypoleucos",37.5
"1105","2000","Actitis hypoleucos",12.5
"1106","2001","Actitis hypoleucos",237.5
"1107","2002","Actitis hypoleucos",525
"1108","2003","Actitis hypoleucos",12.5
"1109","2004","Actitis hypoleucos",662.5
"1110","2005","Actitis hypoleucos",75
"1111","2006","Actitis hypoleucos",0
"1112","2007","Actitis hypoleucos",1100
"1113","2008","Actitis hypoleucos",462.5
"1114","2009","Actitis hypoleucos",262.5
"1115","2010","Actitis hypoleucos",587.5
"1116","2011","Actitis hypoleucos",300
"1117","2012","Actitis hypoleucos",650
"1118","2013","Actitis hypoleucos",937.5
"1119","2014","Actitis hypoleucos",862.5
"1120","2015","Actitis hypoleucos",312.5
"1121","1981","Bubulcus ibis",977.5
"1122","1982","Bubulcus ibis",0
"1123","1983","Bubulcus ibis",0
"1124","1984","Bubulcus ibis",293.25
"1125","1985","Bubulcus ibis",0
"1126","1986","Bubulcus ibis",97.75
"1127","1987","Bubulcus ibis",0
"1128","1988","Bubulcus ibis",195.5
"1129","1989","Bubulcus ibis",1173
"1130","1990","Bubulcus ibis",4398.75
"1131","1991","Bubulcus ibis",3519
"1132","1992","Bubulcus ibis",4301
"1133","1993","Bubulcus ibis",9384
"1134","1994","Bubulcus ibis",9872.75
"1135","1995","Bubulcus ibis",26001.5
"1136","1996","Bubulcus ibis",112999
"1137","1997","Bubulcus ibis",21016.25
"1138","1998","Bubulcus ibis",18572.5
"1139","1999","Bubulcus ibis",24046.5
"1140","2000","Bubulcus ibis",19550
"1141","2001","Bubulcus ibis",28640.75
"1142","2002","Bubulcus ibis",2541.5
"1143","2003","Bubulcus ibis",6940.25
"1144","2004","Bubulcus ibis",8308.75
"1145","2005","Bubulcus ibis",13000.75
"1146","2006","Bubulcus ibis",11730
"1147","2007","Bubulcus ibis",2052.75
"1148","2008","Bubulcus ibis",391
"1149","2009","Bubulcus ibis",97.75
"1150","2010","Bubulcus ibis",0
"1151","2011","Bubulcus ibis",0
"1152","2012","Bubulcus ibis",1075.25
"1153","2013","Bubulcus ibis",97.75
"1154","2014","Bubulcus ibis",97.75
"1155","2015","Bubulcus ibis",1075.25
"1156","1981","Arenaria interpres",47.5
"1157","1982","Arenaria interpres",0
"1158","1983","Arenaria interpres",71.25
"1159","1984","Arenaria interpres",142.5
"1160","1985","Arenaria interpres",142.5
"1161","1986","Arenaria interpres",47.5
"1162","1987","Arenaria interpres",0
"1163","1988","Arenaria interpres",71.25
"1164","1989","Arenaria interpres",23.75
"1165","1990","Arenaria interpres",71.25
"1166","1991","Arenaria interpres",0
"1167","1992","Arenaria interpres",118.75
"1168","1993","Arenaria interpres",47.5
"1169","1994","Arenaria interpres",0
"1170","1995","Arenaria interpres",142.5
"1171","1996","Arenaria interpres",0
"1172","1997","Arenaria interpres",0
"1173","1998","Arenaria interpres",0
"1174","1999","Arenaria interpres",71.25
"1175","2000","Arenaria interpres",0
"1176","2001","Arenaria interpres",23.75
"1177","2002","Arenaria interpres",0
"1178","2003","Arenaria interpres",23.75
"1179","2004","Arenaria interpres",71.25
"1180","2005","Arenaria interpres",0
"1181","2006","Arenaria interpres",0
"1182","2007","Arenaria interpres",617.5
"1183","2008","Arenaria interpres",213.75
"1184","2009","Arenaria interpres",0
"1185","2010","Arenaria interpres",380
"1186","2011","Arenaria interpres",47.5
"1187","2012","Arenaria interpres",1306.25
"1188","2013","Arenaria interpres",1306.25
"1189","2014","Arenaria interpres",332.5
"1190","2015","Arenaria interpres",71.25
"1191","1981","Numenius phaeopus",1350
"1192","1982","Numenius phaeopus",990
"1193","1983","Numenius phaeopus",1080
"1194","1984","Numenius phaeopus",900
"1195","1985","Numenius phaeopus",0
"1196","1986","Numenius phaeopus",90
"1197","1987","Numenius phaeopus",0
"1198","1988","Numenius phaeopus",180
"1199","1989","Numenius phaeopus",450
"1200","1990","Numenius phaeopus",90
"1201","1991","Numenius phaeopus",0
"1202","1992","Numenius phaeopus",90
"1203","1993","Numenius phaeopus",0
"1204","1994","Numenius phaeopus",270
"1205","1995","Numenius phaeopus",0
"1206","1996","Numenius phaeopus",0
"1207","1997","Numenius phaeopus",0
"1208","1998","Numenius phaeopus",0
"1209","1999","Numenius phaeopus",0
"1210","2000","Numenius phaeopus",0
"1211","2001","Numenius phaeopus",360
"1212","2002","Numenius phaeopus",0
"1213","2003","Numenius phaeopus",0
"1214","2004","Numenius phaeopus",90
"1215","2005","Numenius phaeopus",0
"1216","2006","Numenius phaeopus",0
"1217","2007","Numenius phaeopus",630
"1218","2008","Numenius phaeopus",1170
"1219","2009","Numenius phaeopus",180
"1220","2010","Numenius phaeopus",450
"1221","2011","Numenius phaeopus",630
"1222","2012","Numenius phaeopus",19800
"1223","2013","Numenius phaeopus",61020
"1224","2014","Numenius phaeopus",39330
"1225","2015","Numenius phaeopus",51570
"1226","1981","Limosa lapponica",111.5
"1227","1982","Limosa lapponica",0
"1228","1983","Limosa lapponica",446
"1229","1984","Limosa lapponica",2676
"1230","1985","Limosa lapponica",2007
"1231","1986","Limosa lapponica",446
"1232","1987","Limosa lapponica",111.5
"1233","1988","Limosa lapponica",0
"1234","1989","Limosa lapponica",0
"1235","1990","Limosa lapponica",111.5
"1236","1991","Limosa lapponica",0
"1237","1992","Limosa lapponica",0
"1238","1993","Limosa lapponica",0
"1239","1994","Limosa lapponica",0
"1240","1995","Limosa lapponica",0
"1241","1996","Limosa lapponica",0
"1242","1997","Limosa lapponica",0
"1243","1998","Limosa lapponica",0
"1244","1999","Limosa lapponica",111.5
"1245","2000","Limosa lapponica",0
"1246","2001","Limosa lapponica",0
"1247","2002","Limosa lapponica",0
"1248","2003","Limosa lapponica",0
"1249","2004","Limosa lapponica",0
"1250","2005","Limosa lapponica",0
"1251","2006","Limosa lapponica",0
"1252","2007","Limosa lapponica",111.5
"1253","2008","Limosa lapponica",557.5
"1254","2009","Limosa lapponica",111.5
"1255","2010","Limosa lapponica",669
"1256","2011","Limosa lapponica",1784
"1257","2012","Limosa lapponica",11150
"1258","2013","Limosa lapponica",13157
"1259","2014","Limosa lapponica",17394
"1260","2015","Limosa lapponica",5575
"1261","1981","Calidris ferruginea",118.125
"1262","1982","Calidris ferruginea",33.75
"1263","1983","Calidris ferruginea",50.625
"1264","1984","Calidris ferruginea",67.5
"1265","1985","Calidris ferruginea",135
"1266","1986","Calidris ferruginea",118.125
"1267","1987","Calidris ferruginea",0
"1268","1988","Calidris ferruginea",16.875
"1269","1989","Calidris ferruginea",101.25
"1270","1990","Calidris ferruginea",219.375
"1271","1991","Calidris ferruginea",0
"1272","1992","Calidris ferruginea",0
"1273","1993","Calidris ferruginea",202.5
"1274","1994","Calidris ferruginea",16.875
"1275","1995","Calidris ferruginea",0
"1276","1996","Calidris ferruginea",0
"1277","1997","Calidris ferruginea",0
"1278","1998","Calidris ferruginea",0
"1279","1999","Calidris ferruginea",270
"1280","2000","Calidris ferruginea",0
"1281","2001","Calidris ferruginea",151.875
"1282","2002","Calidris ferruginea",202.5
"1283","2003","Calidris ferruginea",0
"1284","2004","Calidris ferruginea",67.5
"1285","2005","Calidris ferruginea",0
"1286","2006","Calidris ferruginea",0
"1287","2007","Calidris ferruginea",253.125
"1288","2008","Calidris ferruginea",151.875
"1289","2009","Calidris ferruginea",0
"1290","2010","Calidris ferruginea",135
"1291","2011","Calidris ferruginea",472.5
"1292","2012","Calidris ferruginea",573.75
"1293","2013","Calidris ferruginea",759.375
"1294","2014","Calidris ferruginea",371.25
"1295","2015","Calidris ferruginea",556.875
"1296","1981","Egretta garzetta",22500
"1297","1982","Egretta garzetta",74875
"1298","1983","Egretta garzetta",150625
"1299","1984","Egretta garzetta",421250
"1300","1985","Egretta garzetta",336875
"1301","1986","Egretta garzetta",706250
"1302","1987","Egretta garzetta",71250
"1303","1988","Egretta garzetta",718750
"1304","1989","Egretta garzetta",1018750
"1305","1990","Egretta garzetta",1070000
"1306","1991","Egretta garzetta",912500
"1307","1992","Egretta garzetta",671250
"1308","1993","Egretta garzetta",738750
"1309","1994","Egretta garzetta",721250
"1310","1995","Egretta garzetta",733750
"1311","1996","Egretta garzetta",885000
"1312","1997","Egretta garzetta",568750
"1313","1998","Egretta garzetta",165000
"1314","1999","Egretta garzetta",315000
"1315","2000","Egretta garzetta",358750
"1316","2001","Egretta garzetta",218750
"1317","2002","Egretta garzetta",191250
"1318","2003","Egretta garzetta",285000
"1319","2004","Egretta garzetta",52500
"1320","2005","Egretta garzetta",47500
"1321","2006","Egretta garzetta",98750
"1322","2007","Egretta garzetta",68000
"1323","2008","Egretta garzetta",58250
"1324","2009","Egretta garzetta",54250
"1325","2010","Egretta garzetta",76125
"1326","2011","Egretta garzetta",41625
"1327","2012","Egretta garzetta",65875
"1328","2013","Egretta garzetta",80750
"1329","2014","Egretta garzetta",110375
"1330","2015","Egretta garzetta",86125
"1331","1981","Calidris minuta",22.5
"1332","1982","Calidris minuta",7.5
"1333","1983","Calidris minuta",22.5
"1334","1984","Calidris minuta",45
"1335","1985","Calidris minuta",37.5
"1336","1986","Calidris minuta",30
"1337","1987","Calidris minuta",0
"1338","1988","Calidris minuta",0
"1339","1989","Calidris minuta",112.5
"1340","1990","Calidris minuta",7.5
"1341","1991","Calidris minuta",67.5
"1342","1992","Calidris minuta",0
"1343","1993","Calidris minuta",120
"1344","1994","Calidris minuta",0
"1345","1995","Calidris minuta",60
"1346","1996","Calidris minuta",0
"1347","1997","Calidris minuta",90
"1348","1998","Calidris minuta",0
"1349","1999","Calidris minuta",90
"1350","2000","Calidris minuta",0
"1351","2001","Calidris minuta",135
"1352","2002","Calidris minuta",0
"1353","2003","Calidris minuta",0
"1354","2004","Calidris minuta",60
"1355","2005","Calidris minuta",0
"1356","2006","Calidris minuta",0
"1357","2007","Calidris minuta",585
"1358","2008","Calidris minuta",330
"1359","2009","Calidris minuta",210
"1360","2010","Calidris minuta",420
"1361","2011","Calidris minuta",7.5
"1362","2012","Calidris minuta",180
"1363","2013","Calidris minuta",262.5
"1364","2014","Calidris minuta",645
"1365","2015","Calidris minuta",172.5
"1366","1981","Philomachus pugnax",0
"1367","1982","Philomachus pugnax",0
"1368","1983","Philomachus pugnax",27.5
"1369","1984","Philomachus pugnax",0
"1370","1985","Philomachus pugnax",137.5
"1371","1986","Philomachus pugnax",55
"1372","1987","Philomachus pugnax",0
"1373","1988","Philomachus pugnax",0
"1374","1989","Philomachus pugnax",0
"1375","1990","Philomachus pugnax",55
"1376","1991","Philomachus pugnax",522.5
"1377","1992","Philomachus pugnax",55
"1378","1993","Philomachus pugnax",0
"1379","1994","Philomachus pugnax",110
"1380","1995","Philomachus pugnax",0
"1381","1996","Philomachus pugnax",0
"1382","1997","Philomachus pugnax",0
"1383","1998","Philomachus pugnax",0
"1384","1999","Philomachus pugnax",0
"1385","2000","Philomachus pugnax",0
"1386","2001","Philomachus pugnax",82.5
"1387","2002","Philomachus pugnax",27.5
"1388","2003","Philomachus pugnax",0
"1389","2004","Philomachus pugnax",0
"1390","2005","Philomachus pugnax",0
"1391","2006","Philomachus pugnax",0
"1392","2007","Philomachus pugnax",55
"1393","2008","Philomachus pugnax",82.5
"1394","2009","Philomachus pugnax",82.5
"1395","2010","Philomachus pugnax",0
"1396","2011","Philomachus pugnax",27.5
"1397","2012","Philomachus pugnax",165
"1398","2013","Philomachus pugnax",192.5
"1399","2014","Philomachus pugnax",192.5
"1400","2015","Philomachus pugnax",27.5
"1401","1981","Vanellus vanellus",0
"1402","1982","Vanellus vanellus",0
"1403","1983","Vanellus vanellus",0
"1404","1984","Vanellus vanellus",0
"1405","1985","Vanellus vanellus",0
"1406","1986","Vanellus vanellus",115
"1407","1987","Vanellus vanellus",0
"1408","1988","Vanellus vanellus",0
"1409","1989","Vanellus vanellus",862.5
"1410","1990","Vanellus vanellus",287.5
"1411","1991","Vanellus vanellus",575
"1412","1992","Vanellus vanellus",0
"1413","1993","Vanellus vanellus",0
"1414","1994","Vanellus vanellus",345
"1415","1995","Vanellus vanellus",57.5
"1416","1996","Vanellus vanellus",115
"1417","1997","Vanellus vanellus",0
"1418","1998","Vanellus vanellus",0
"1419","1999","Vanellus vanellus",115
"1420","2000","Vanellus vanellus",0
"1421","2001","Vanellus vanellus",230
"1422","2002","Vanellus vanellus",0
"1423","2003","Vanellus vanellus",0
"1424","2004","Vanellus vanellus",0
"1425","2005","Vanellus vanellus",172.5
"1426","2006","Vanellus vanellus",0
"1427","2007","Vanellus vanellus",2530
"1428","2008","Vanellus vanellus",57.5
"1429","2009","Vanellus vanellus",0
"1430","2010","Vanellus vanellus",0
"1431","2011","Vanellus vanellus",172.5
"1432","2012","Vanellus vanellus",57.5
"1433","2013","Vanellus vanellus",1667.5
"1434","2014","Vanellus vanellus",1380
"1435","2015","Vanellus vanellus",632.5
"1436","1981","Tringa erythropus",0
"1437","1982","Tringa erythropus",45.625
"1438","1983","Tringa erythropus",0
"1439","1984","Tringa erythropus",0
"1440","1985","Tringa erythropus",0
"1441","1986","Tringa erythropus",0
"1442","1987","Tringa erythropus",0
"1443","1988","Tringa erythropus",45.625
"1444","1989","Tringa erythropus",0
"1445","1990","Tringa erythropus",456.25
"1446","1991","Tringa erythropus",228.125
"1447","1992","Tringa erythropus",0
"1448","1993","Tringa erythropus",91.25
"1449","1994","Tringa erythropus",410.625
"1450","1995","Tringa erythropus",319.375
"1451","1996","Tringa erythropus",0
"1452","1997","Tringa erythropus",410.625
"1453","1998","Tringa erythropus",136.875
"1454","1999","Tringa erythropus",45.625
"1455","2000","Tringa erythropus",0
"1456","2001","Tringa erythropus",91.25
"1457","2002","Tringa erythropus",91.25
"1458","2003","Tringa erythropus",45.625
"1459","2004","Tringa erythropus",136.875
"1460","2005","Tringa erythropus",0
"1461","2006","Tringa erythropus",136.875
"1462","2007","Tringa erythropus",2509.375
"1463","2008","Tringa erythropus",456.25
"1464","2009","Tringa erythropus",2190
"1465","2010","Tringa erythropus",1140.625
"1466","2011","Tringa erythropus",365
"1467","2012","Tringa erythropus",1642.5
"1468","2013","Tringa erythropus",2098.75
"1469","2014","Tringa erythropus",2874.375
"1470","2015","Tringa erythropus",3786.875
"1471","1981","Platalea leucorodia",0
"1472","1982","Platalea leucorodia",0
"1473","1983","Platalea leucorodia",9062.5
"1474","1984","Platalea leucorodia",7612.5
"1475","1985","Platalea leucorodia",3625
"1476","1986","Platalea leucorodia",4350
"1477","1987","Platalea leucorodia",1087.5
"1478","1988","Platalea leucorodia",11962.5
"1479","1989","Platalea leucorodia",6887.5
"1480","1990","Platalea leucorodia",1450
"1481","1991","Platalea leucorodia",15225
"1482","1992","Platalea leucorodia",8700
