"","dates","sp_all","abundance_warm"
"769","2014","Anas querquedula",7
"770","2015","Anas querquedula",0
"771","1981","Tachybaptus ruficollis",0
"772","1982","Tachybaptus ruficollis",0
"773","1983","Tachybaptus ruficollis",254.5
"774","1984","Tachybaptus ruficollis",176.25
"775","1985","Tachybaptus ruficollis",221.5
"776","1986","Tachybaptus ruficollis",175.5
"777","1987","Tachybaptus ruficollis",108
"778","1988","Tachybaptus ruficollis",330
"779","1989","Tachybaptus ruficollis",701
"780","1990","Tachybaptus ruficollis",576
"781","1991","Tachybaptus ruficollis",303
"782","1992","Tachybaptus ruficollis",549.5
"783","1993","Tachybaptus ruficollis",1363.25
"784","1994","Tachybaptus ruficollis",1724
"785","1995","Tachybaptus ruficollis",2066.75
"786","1996","Tachybaptus ruficollis",1697.5
"787","1997","Tachybaptus ruficollis",552.25
"788","1998","Tachybaptus ruficollis",429.5
"789","1999","Tachybaptus ruficollis",792
"790","2000","Tachybaptus ruficollis",600.75
"791","2001","Tachybaptus ruficollis",1135.75
"792","2002","Tachybaptus ruficollis",930
"793","2003","Tachybaptus ruficollis",354.5
"794","2004","Tachybaptus ruficollis",74.25
"795","2005","Tachybaptus ruficollis",29.5
"796","2006","Tachybaptus ruficollis",67.5
"797","2007","Tachybaptus ruficollis",0
"798","2008","Tachybaptus ruficollis",50.25
"799","2009","Tachybaptus ruficollis",18
"800","2010","Tachybaptus ruficollis",45.75
"801","2011","Tachybaptus ruficollis",0
"802","2012","Tachybaptus ruficollis",18
"803","2013","Tachybaptus ruficollis",41.5
"804","2014","Tachybaptus ruficollis",86.25
"805","2015","Tachybaptus ruficollis",99.5
"806","1981","Cygnus olor",378
"807","1982","Cygnus olor",561
"808","1983","Cygnus olor",1954.75
"809","1984","Cygnus olor",1454.25
"810","1985","Cygnus olor",3350.5
"811","1986","Cygnus olor",3679.75
"812","1987","Cygnus olor",2193.75
"813","1988","Cygnus olor",1239.5
"814","1989","Cygnus olor",1745
"815","1990","Cygnus olor",1644
"816","1991","Cygnus olor",1967.75
"817","1992","Cygnus olor",1876
"818","1993","Cygnus olor",1954
"819","1994","Cygnus olor",1944.75
"820","1995","Cygnus olor",1546.5
"821","1996","Cygnus olor",2069
"822","1997","Cygnus olor",766.5
"823","1998","Cygnus olor",1056.25
"824","1999","Cygnus olor",1233
"825","2000","Cygnus olor",2128.75
"826","2001","Cygnus olor",2953.5
"827","2002","Cygnus olor",1801
"828","2003","Cygnus olor",836.75
"829","2004","Cygnus olor",1416.5
"830","2005","Cygnus olor",432.75
"831","2006","Cygnus olor",986.5
"832","2007","Cygnus olor",359.5
"833","2008","Cygnus olor",79.25
"834","2009","Cygnus olor",256.25
"835","2010","Cygnus olor",158.5
"836","2011","Cygnus olor",235.75
"837","2012","Cygnus olor",268.75
"838","2013","Cygnus olor",587.25
"839","2014","Cygnus olor",291.75
"840","2015","Cygnus olor",395.75
"841","1981","Chroicocephalus ridibundus",3607.75
"842","1982","Chroicocephalus ridibundus",5107.5
"843","1983","Chroicocephalus ridibundus",33522.5
"844","1984","Chroicocephalus ridibundus",50210
"845","1985","Chroicocephalus ridibundus",47787.5
"846","1986","Chroicocephalus ridibundus",40280
"847","1987","Chroicocephalus ridibundus",16875
"848","1988","Chroicocephalus ridibundus",42712.5
"849","1989","Chroicocephalus ridibundus",34820
"850","1990","Chroicocephalus ridibundus",30842.5
"851","1991","Chroicocephalus ridibundus",23332.5
"852","1992","Chroicocephalus ridibundus",27035
"853","1993","Chroicocephalus ridibundus",25265
"854","1994","Chroicocephalus ridibundus",63112.5
"855","1995","Chroicocephalus ridibundus",49200
"856","1996","Chroicocephalus ridibundus",31262.5
"857","1997","Chroicocephalus ridibundus",23365
"858","1998","Chroicocephalus ridibundus",15400
"859","1999","Chroicocephalus ridibundus",42900
"860","2000","Chroicocephalus ridibundus",53165
"861","2001","Chroicocephalus ridibundus",46348.75
"862","2002","Chroicocephalus ridibundus",27087.5
"863","2003","Chroicocephalus ridibundus",104492.5
"864","2004","Chroicocephalus ridibundus",12095
"865","2005","Chroicocephalus ridibundus",20212.5
"866","2006","Chroicocephalus ridibundus",45512.5
"867","2007","Chroicocephalus ridibundus",8137.75
"868","2008","Chroicocephalus ridibundus",10848.75
"869","2009","Chroicocephalus ridibundus",27769.25
"870","2010","Chroicocephalus ridibundus",22843.75
"871","2011","Chroicocephalus ridibundus",19419.75
"872","2012","Chroicocephalus ridibundus",11120.25
"873","2013","Chroicocephalus ridibundus",21088.75
"874","2014","Chroicocephalus ridibundus",10705.75
"875","2015","Chroicocephalus ridibundus",19817.5
"876","1981","Limosa limosa",0
"877","1982","Limosa limosa",0
"878","1983","Limosa limosa",18.5
"879","1984","Limosa limosa",611
"880","1985","Limosa limosa",36
"881","1986","Limosa limosa",0
"882","1987","Limosa limosa",60
"883","1988","Limosa limosa",0
"884","1989","Limosa limosa",20
"885","1990","Limosa limosa",0
"886","1991","Limosa limosa",15.5
"887","1992","Limosa limosa",8.5
"888","1993","Limosa limosa",90.75
"889","1994","Limosa limosa",1307
"890","1995","Limosa limosa",67
"891","1996","Limosa limosa",204.5
"892","1997","Limosa limosa",265.75
"893","1998","Limosa limosa",0
"894","1999","Limosa limosa",278.5
"895","2000","Limosa limosa",0
"896","2001","Limosa limosa",90.25
"897","2002","Limosa limosa",26.25
"898","2003","Limosa limosa",217
"899","2004","Limosa limosa",203.5
"900","2005","Limosa limosa",0
"901","2006","Limosa limosa",828.75
"902","2007","Limosa limosa",253
"903","2008","Limosa limosa",2810.75
"904","2009","Limosa limosa",2382.25
"905","2010","Limosa limosa",1723.75
"906","2011","Limosa limosa",7907
"907","2012","Limosa limosa",1663
"908","2013","Limosa limosa",3633.5
"909","2014","Limosa limosa",2904
"910","2015","Limosa limosa",5160.5
"911","1981","Tringa totanus",148.5
"912","1982","Tringa totanus",306
"913","1983","Tringa totanus",487.25
"914","1984","Tringa totanus",1689.25
"915","1985","Tringa totanus",1672.5
"916","1986","Tringa totanus",143
"917","1987","Tringa totanus",14.25
"918","1988","Tringa totanus",402.75
"919","1989","Tringa totanus",469.5
"920","1990","Tringa totanus",469
"921","1991","Tringa totanus",60.75
"922","1992","Tringa totanus",654.5
"923","1993","Tringa totanus",287.25
"924","1994","Tringa totanus",3244.5
"925","1995","Tringa totanus",201.25
"926","1996","Tringa totanus",368
"927","1997","Tringa totanus",300.75
"928","1998","Tringa totanus",0
"929","1999","Tringa totanus",437.5
"930","2000","Tringa totanus",575.25
"931","2001","Tringa totanus",49.25
"932","2002","Tringa totanus",236.25
"933","2003","Tringa totanus",1600.75
"934","2004","Tringa totanus",266.25
"935","2005","Tringa totanus",0
"936","2006","Tringa totanus",119.75
"937","2007","Tringa totanus",1173
"938","2008","Tringa totanus",3227.5
"939","2009","Tringa totanus",7451.75
"940","2010","Tringa totanus",5628.75
"941","2011","Tringa totanus",9608.25
"942","2012","Tringa totanus",10717.75
"943","2013","Tringa totanus",7524.75
"944","2014","Tringa totanus",8586.25
"945","2015","Tringa totanus",6156.25
"946","1981","Anser anser",0
"947","1982","Anser anser",0
"948","1983","Anser anser",18.5
"949","1984","Anser anser",1147.5
"950","1985","Anser anser",975
"951","1986","Anser anser",1902
"952","1987","Anser anser",776.25
"953","1988","Anser anser",4956.25
"954","1989","Anser anser",5372
"955","1990","Anser anser",4380
"956","1991","Anser anser",3317.75
"957","1992","Anser anser",2569.5
"958","1993","Anser anser",2813.75
"959","1994","Anser anser",2746.25
"960","1995","Anser anser",3012.5
"961","1996","Anser anser",2996.75
"962","1997","Anser anser",2786.5
"963","1998","Anser anser",1887
"964","1999","Anser anser",1698
"965","2000","Anser anser",2513.5
"966","2001","Anser anser",3240
"967","2002","Anser anser",3135.5
"968","2003","Anser anser",3493.5
"969","2004","Anser anser",3528
"970","2005","Anser anser",2121
"971","2006","Anser anser",1768.25
"972","2007","Anser anser",810
"973","2008","Anser anser",398.5
"974","2009","Anser anser",224
"975","2010","Anser anser",406.5
"976","2011","Anser anser",823
"977","2012","Anser anser",844.5
"978","2013","Anser anser",1161.5
"979","2014","Anser anser",440
"980","2015","Anser anser",593.5
"981","1981","Ciconia ciconia",81.75
"982","1982","Ciconia ciconia",10.5
"983","1983","Ciconia ciconia",51.25
"984","1984","Ciconia ciconia",148.75
"985","1985","Ciconia ciconia",143.75
"986","1986","Ciconia ciconia",251
"987","1987","Ciconia ciconia",47.25
"988","1988","Ciconia ciconia",185.25
"989","1989","Ciconia ciconia",320
"990","1990","Ciconia ciconia",510
"991","1991","Ciconia ciconia",377
"992","1992","Ciconia ciconia",734.5
"993","1993","Ciconia ciconia",1002.5
"994","1994","Ciconia ciconia",1826.75
"995","1995","Ciconia ciconia",2753.5
"996","1996","Ciconia ciconia",2578.75
"997","1997","Ciconia ciconia",3000.5
"998","1998","Ciconia ciconia",2980.5
"999","1999","Ciconia ciconia",4233.75
"1000","2000","Ciconia ciconia",4570.25
"1001","2001","Ciconia ciconia",6213.5
"1002","2002","Ciconia ciconia",5851.25
"1003","2003","Ciconia ciconia",6017
"1004","2004","Ciconia ciconia",5367.75
"1005","2005","Ciconia ciconia",2091.25
"1006","2006","Ciconia ciconia",10863.75
"1007","2007","Ciconia ciconia",3395.5
"1008","2008","Ciconia ciconia",169.5
"1009","2009","Ciconia ciconia",858.75
"1010","2010","Ciconia ciconia",164
"1011","2011","Ciconia ciconia",24.25
"1012","2012","Ciconia ciconia",104.5
"1013","2013","Ciconia ciconia",118.75
"1014","2014","Ciconia ciconia",155
"1015","2015","Ciconia ciconia",254.25
"1016","1981","Charadrius dubius",94
"1017","1982","Charadrius dubius",49.5
"1018","1983","Charadrius dubius",126
"1019","1984","Charadrius dubius",65.25
"1020","1985","Charadrius dubius",36
"1021","1986","Charadrius dubius",71.5
"1022","1987","Charadrius dubius",5
"1023","1988","Charadrius dubius",24.25
"1024","1989","Charadrius dubius",142
"1025","1990","Charadrius dubius",471.75
"1026","1991","Charadrius dubius",103
"1027","1992","Charadrius dubius",297
"1028","1993","Charadrius dubius",181
"1029","1994","Charadrius dubius",48
"1030","1995","Charadrius dubius",105.5
"1031","1996","Charadrius dubius",77.75
"1032","1997","Charadrius dubius",0
"1033","1998","Charadrius dubius",14.5
"1034","1999","Charadrius dubius",0
"1035","2000","Charadrius dubius",24.75
"1036","2001","Charadrius dubius",82.75
"1037","2002","Charadrius dubius",101
"1038","2003","Charadrius dubius",38
"1039","2004","Charadrius dubius",41.75
"1040","2005","Charadrius dubius",0
"1041","2006","Charadrius dubius",0
"1042","2007","Charadrius dubius",50.5
"1043","2008","Charadrius dubius",32
"1044","2009","Charadrius dubius",90.25
"1045","2010","Charadrius dubius",278.75
"1046","2011","Charadrius dubius",477
"1047","2012","Charadrius dubius",509.75
"1048","2013","Charadrius dubius",370.75
"1049","2014","Charadrius dubius",305.25
"1050","2015","Charadrius dubius",241.75
"1051","1981","Tringa ochropus",11.25
"1052","1982","Tringa ochropus",0
"1053","1983","Tringa ochropus",0
"1054","1984","Tringa ochropus",8.25
"1055","1985","Tringa ochropus",18
"1056","1986","Tringa ochropus",0
"1057","1987","Tringa ochropus",74.25
"1058","1988","Tringa ochropus",17
"1059","1989","Tringa ochropus",10
"1060","1990","Tringa ochropus",7.25
"1061","1991","Tringa ochropus",23.25
"1062","1992","Tringa ochropus",0
"1063","1993","Tringa ochropus",26.25
"1064","1994","Tringa ochropus",60
"1065","1995","Tringa ochropus",0
"1066","1996","Tringa ochropus",9.5
"1067","1997","Tringa ochropus",0
"1068","1998","Tringa ochropus",21.75
"1069","1999","Tringa ochropus",9.5
"1070","2000","Tringa ochropus",0
"1071","2001","Tringa ochropus",9.5
"1072","2002","Tringa ochropus",8.5
"1073","2003","Tringa ochropus",36.5
"1074","2004","Tringa ochropus",0
"1075","2005","Tringa ochropus",8.5
"1076","2006","Tringa ochropus",0
"1077","2007","Tringa ochropus",14.5
"1078","2008","Tringa ochropus",40.5
"1079","2009","Tringa ochropus",141.25
"1080","2010","Tringa ochropus",56
"1081","2011","Tringa ochropus",46.5
"1082","2012","Tringa ochropus",49.25
"1083","2013","Tringa ochropus",124.5
"1084","2014","Tringa ochropus",92
"1085","2015","Tringa ochropus",32.5
"1086","1981","Actitis hypoleucos",63.75
"1087","1982","Actitis hypoleucos",16.75
"1088","1983","Actitis hypoleucos",228
"1089","1984","Actitis hypoleucos",151.75
"1090","1985","Actitis hypoleucos",380
"1091","1986","Actitis hypoleucos",219.75
"1092","1987","Actitis hypoleucos",133.25
"1093","1988","Actitis hypoleucos",136.75
"1094","1989","Actitis hypoleucos",313
"1095","1990","Actitis hypoleucos",62.25
"1096","1991","Actitis hypoleucos",14.5
"1097","1992","Actitis hypoleucos",323
"1098","1993","Actitis hypoleucos",102.25
"1099","1994","Actitis hypoleucos",100
"1100","1995","Actitis hypoleucos",630.5
"1101","1996","Actitis hypoleucos",292
"1102","1997","Actitis hypoleucos",106.5
"1103","1998","Actitis hypoleucos",0
"1104","1999","Actitis hypoleucos",26.25
"1105","2000","Actitis hypoleucos",9.75
"1106","2001","Actitis hypoleucos",188.25
"1107","2002","Actitis hypoleucos",366.75
"1108","2003","Actitis hypoleucos",8
"1109","2004","Actitis hypoleucos",319
"1110","2005","Actitis hypoleucos",25.5
"1111","2006","Actitis hypoleucos",0
"1112","2007","Actitis hypoleucos",92.75
"1113","2008","Actitis hypoleucos",244.5
"1114","2009","Actitis hypoleucos",183.75
"1115","2010","Actitis hypoleucos",405
"1116","2011","Actitis hypoleucos",284.25
"1117","2012","Actitis hypoleucos",208
"1118","2013","Actitis hypoleucos",414.5
"1119","2014","Actitis hypoleucos",491
"1120","2015","Actitis hypoleucos",118
"1121","1981","Bubulcus ibis",67.5
"1122","1982","Bubulcus ibis",0
"1123","1983","Bubulcus ibis",0
"1124","1984","Bubulcus ibis",20.5
"1125","1985","Bubulcus ibis",0
"1126","1986","Bubulcus ibis",5.75
"1127","1987","Bubulcus ibis",0
"1128","1988","Bubulcus ibis",11.5
"1129","1989","Bubulcus ibis",108
"1130","1990","Bubulcus ibis",366
"1131","1991","Bubulcus ibis",271
"1132","1992","Bubulcus ibis",339
"1133","1993","Bubulcus ibis",739.5
"1134","1994","Bubulcus ibis",889.25
"1135","1995","Bubulcus ibis",2330
"1136","1996","Bubulcus ibis",10442
"1137","1997","Bubulcus ibis",1555
"1138","1998","Bubulcus ibis",1301.75
"1139","1999","Bubulcus ibis",2026
"1140","2000","Bubulcus ibis",1670
"1141","2001","Bubulcus ibis",2719.75
"1142","2002","Bubulcus ibis",207
"1143","2003","Bubulcus ibis",584.5
"1144","2004","Bubulcus ibis",667.5
"1145","2005","Bubulcus ibis",865.75
"1146","2006","Bubulcus ibis",1084
"1147","2007","Bubulcus ibis",56.25
"1148","2008","Bubulcus ibis",16
"1149","2009","Bubulcus ibis",11.75
"1150","2010","Bubulcus ibis",0
"1151","2011","Bubulcus ibis",0
"1152","2012","Bubulcus ibis",63.25
"1153","2013","Bubulcus ibis",6
"1154","2014","Bubulcus ibis",7.5
"1155","2015","Bubulcus ibis",82.5
"1156","1981","Arenaria interpres",13.5
"1157","1982","Arenaria interpres",0
"1158","1983","Arenaria interpres",24.75
"1159","1984","Arenaria interpres",49.5
"1160","1985","Arenaria interpres",46.5
"1161","1986","Arenaria interpres",17
"1162","1987","Arenaria interpres",0
"1163","1988","Arenaria interpres",25.5
"1164","1989","Arenaria interpres",9
"1165","1990","Arenaria interpres",25.75
"1166","1991","Arenaria interpres",0
"1167","1992","Arenaria interpres",42.5
"1168","1993","Arenaria interpres",17.5
"1169","1994","Arenaria interpres",0
"1170","1995","Arenaria interpres",60
"1171","1996","Arenaria interpres",0
"1172","1997","Arenaria interpres",0
"1173","1998","Arenaria interpres",0
"1174","1999","Arenaria interpres",28.5
"1175","2000","Arenaria interpres",0
"1176","2001","Arenaria interpres",10.75
"1177","2002","Arenaria interpres",0
"1178","2003","Arenaria interpres",8.75
"1179","2004","Arenaria interpres",16.5
"1180","2005","Arenaria interpres",0
"1181","2006","Arenaria interpres",0
"1182","2007","Arenaria interpres",105
"1183","2008","Arenaria interpres",18
"1184","2009","Arenaria interpres",0
"1185","2010","Arenaria interpres",108
"1186","2011","Arenaria interpres",14.75
"1187","2012","Arenaria interpres",206.25
"1188","2013","Arenaria interpres",349
"1189","2014","Arenaria interpres",89.75
"1190","2015","Arenaria interpres",20
"1191","1981","Numenius phaeopus",95.25
"1192","1982","Numenius phaeopus",57.75
"1193","1983","Numenius phaeopus",101
"1194","1984","Numenius phaeopus",82.5
"1195","1985","Numenius phaeopus",0
"1196","1986","Numenius phaeopus",8
"1197","1987","Numenius phaeopus",0
"1198","1988","Numenius phaeopus",13.5
"1199","1989","Numenius phaeopus",46
"1200","1990","Numenius phaeopus",8.5
"1201","1991","Numenius phaeopus",0
"1202","1992","Numenius phaeopus",8.5
"1203","1993","Numenius phaeopus",0
"1204","1994","Numenius phaeopus",28.75
"1205","1995","Numenius phaeopus",0
"1206","1996","Numenius phaeopus",0
"1207","1997","Numenius phaeopus",0
"1208","1998","Numenius phaeopus",0
"1209","1999","Numenius phaeopus",0
"1210","2000","Numenius phaeopus",0
"1211","2001","Numenius phaeopus",43
"1212","2002","Numenius phaeopus",0
"1213","2003","Numenius phaeopus",0
"1214","2004","Numenius phaeopus",7.5
"1215","2005","Numenius phaeopus",0
"1216","2006","Numenius phaeopus",0
"1217","2007","Numenius phaeopus",7
"1218","2008","Numenius phaeopus",84.5
"1219","2009","Numenius phaeopus",13.5
"1220","2010","Numenius phaeopus",26.5
"1221","2011","Numenius phaeopus",47.25
"1222","2012","Numenius phaeopus",1110
"1223","2013","Numenius phaeopus",3967.75
"1224","2014","Numenius phaeopus",3683.75
"1225","2015","Numenius phaeopus",3205.75
"1226","1981","Limosa lapponica",6.75
"1227","1982","Limosa lapponica",0
"1228","1983","Limosa lapponica",33
"1229","1984","Limosa lapponica",198
"1230","1985","Limosa lapponica",136.5
"1231","1986","Limosa lapponica",34
"1232","1987","Limosa lapponica",6.75
"1233","1988","Limosa lapponica",0
"1234","1989","Limosa lapponica",0
"1235","1990","Limosa lapponica",8.75
"1236","1991","Limosa lapponica",0
"1237","1992","Limosa lapponica",0
"1238","1993","Limosa lapponica",0
"1239","1994","Limosa lapponica",0
"1240","1995","Limosa lapponica",0
"1241","1996","Limosa lapponica",0
"1242","1997","Limosa lapponica",0
"1243","1998","Limosa lapponica",0
"1244","1999","Limosa lapponica",9.5
"1245","2000","Limosa lapponica",0
"1246","2001","Limosa lapponica",0
"1247","2002","Limosa lapponica",0
"1248","2003","Limosa lapponica",0
"1249","2004","Limosa lapponica",0
"1250","2005","Limosa lapponica",0
"1251","2006","Limosa lapponica",0
"1252","2007","Limosa lapponica",3.75
"1253","2008","Limosa lapponica",9
"1254","2009","Limosa lapponica",9
"1255","2010","Limosa lapponica",47
"1256","2011","Limosa lapponica",140
"1257","2012","Limosa lapponica",450.75
"1258","2013","Limosa lapponica",748.75
"1259","2014","Limosa lapponica",737
"1260","2015","Limosa lapponica",254
"1261","1981","Calidris ferruginea",47.25
"1262","1982","Calidris ferruginea",12.5
"1263","1983","Calidris ferruginea",26.75
"1264","1984","Calidris ferruginea",33
"1265","1985","Calidris ferruginea",59.5
"1266","1986","Calidris ferruginea",56
"1267","1987","Calidris ferruginea",0
"1268","1988","Calidris ferruginea",8.5
"1269","1989","Calidris ferruginea",54
"1270","1990","Calidris ferruginea",113.75
"1271","1991","Calidris ferruginea",0
"1272","1992","Calidris ferruginea",0
"1273","1993","Calidris ferruginea",105
"1274","1994","Calidris ferruginea",10
"1275","1995","Calidris ferruginea",0
"1276","1996","Calidris ferruginea",0
"1277","1997","Calidris ferruginea",0
"1278","1998","Calidris ferruginea",0
"1279","1999","Calidris ferruginea",152
"1280","2000","Calidris ferruginea",0
"1281","2001","Calidris ferruginea",90.5
"1282","2002","Calidris ferruginea",105
"1283","2003","Calidris ferruginea",0
"1284","2004","Calidris ferruginea",22
"1285","2005","Calidris ferruginea",0
"1286","2006","Calidris ferruginea",0
"1287","2007","Calidris ferruginea",26
"1288","2008","Calidris ferruginea",69
"1289","2009","Calidris ferruginea",0
"1290","2010","Calidris ferruginea",61.25
"1291","2011","Calidris ferruginea",317.25
"1292","2012","Calidris ferruginea",85
"1293","2013","Calidris ferruginea",250.75
"1294","2014","Calidris ferruginea",201.25
"1295","2015","Calidris ferruginea",193.5
"1296","1981","Egretta garzetta",1034.5
"1297","1982","Egretta garzetta",3501.75
"1298","1983","Egretta garzetta",8603.75
"1299","1984","Egretta garzetta",23852.5
"1300","1985","Egretta garzetta",19022.5
"1301","1986","Egretta garzetta",38425
"1302","1987","Egretta garzetta",3847.5
"1303","1988","Egretta garzetta",39250
"1304","1989","Egretta garzetta",69600
"1305","1990","Egretta garzetta",71015
"1306","1991","Egretta garzetta",54675
"1307","1992","Egretta garzetta",38195
"1308","1993","Egretta garzetta",42422.5
"1309","1994","Egretta garzetta",48175
"1310","1995","Egretta garzetta",49670
"1311","1996","Egretta garzetta",50785
"1312","1997","Egretta garzetta",31437.5
"1313","1998","Egretta garzetta",9452.5
"1314","1999","Egretta garzetta",21190
"1315","2000","Egretta garzetta",25357.5
"1316","2001","Egretta garzetta",18500
"1317","2002","Egretta garzetta",11242.5
"1318","2003","Egretta garzetta",18997.5
"1319","2004","Egretta garzetta",3187.5
"1320","2005","Egretta garzetta",2415
"1321","2006","Egretta garzetta",7175
"1322","2007","Egretta garzetta",1550.25
"1323","2008","Egretta garzetta",1923
"1324","2009","Egretta garzetta",2770
"1325","2010","Egretta garzetta",5461.75
"1326","2011","Egretta garzetta",3562.25
"1327","2012","Egretta garzetta",2943.5
"1328","2013","Egretta garzetta",2314.75
"1329","2014","Egretta garzetta",6927.25
"1330","2015","Egretta garzetta",3461.5
"1331","1981","Calidris minuta",20.25
"1332","1982","Calidris minuta",6
"1333","1983","Calidris minuta",26.75
"1334","1984","Calidris minuta",49.5
"1335","1985","Calidris minuta",45
"1336","1986","Calidris minuta",32
"1337","1987","Calidris minuta",0
"1338","1988","Calidris minuta",0
"1339","1989","Calidris minuta",136
"1340","1990","Calidris minuta",8.75
"1341","1991","Calidris minuta",69.75
"1342","1992","Calidris minuta",0
"1343","1993","Calidris minuta",140
"1344","1994","Calidris minuta",0
"1345","1995","Calidris minuta",74
"1346","1996","Calidris minuta",0
"1347","1997","Calidris minuta",93
"1348","1998","Calidris minuta",0
"1349","1999","Calidris minuta",114
"1350","2000","Calidris minuta",0
"1351","2001","Calidris minuta",186
"1352","2002","Calidris minuta",0
"1353","2003","Calidris minuta",0
"1354","2004","Calidris minuta",44
"1355","2005","Calidris minuta",0
"1356","2006","Calidris minuta",0
"1357","2007","Calidris minuta",207.75
"1358","2008","Calidris minuta",328
"1359","2009","Calidris minuta",252
"1360","2010","Calidris minuta",280
"1361","2011","Calidris minuta",11.75
"1362","2012","Calidris minuta",74
"1363","2013","Calidris minuta",227.75
"1364","2014","Calidris minuta",749.5
"1365","2015","Calidris minuta",118.5
"1366","1981","Philomachus pugnax",0
"1367","1982","Philomachus pugnax",0
"1368","1983","Philomachus pugnax",9.25
"1369","1984","Philomachus pugnax",0
"1370","1985","Philomachus pugnax",45
"1371","1986","Philomachus pugnax",16.5
"1372","1987","Philomachus pugnax",0
"1373","1988","Philomachus pugnax",0
"1374","1989","Philomachus pugnax",0
"1375","1990","Philomachus pugnax",18
"1376","1991","Philomachus pugnax",147.25
"1377","1992","Philomachus pugnax",17
"1378","1993","Philomachus pugnax",0
"1379","1994","Philomachus pugnax",35.25
"1380","1995","Philomachus pugnax",0
"1381","1996","Philomachus pugnax",0
"1382","1997","Philomachus pugnax",0
"1383","1998","Philomachus pugnax",0
"1384","1999","Philomachus pugnax",0
"1385","2000","Philomachus pugnax",0
"1386","2001","Philomachus pugnax",26.25
"1387","2002","Philomachus pugnax",8.75
"1388","2003","Philomachus pugnax",0
"1389","2004","Philomachus pugnax",0
"1390","2005","Philomachus pugnax",0
"1391","2006","Philomachus pugnax",0
"1392","2007","Philomachus pugnax",1.75
"1393","2008","Philomachus pugnax",15.5
"1394","2009","Philomachus pugnax",24.75
"1395","2010","Philomachus pugnax",0
"1396","2011","Philomachus pugnax",11.75
"1397","2012","Philomachus pugnax",23.5
"1398","2013","Philomachus pugnax",37.5
"1399","2014","Philomachus pugnax",36.25
"1400","2015","Philomachus pugnax",6.5
"1401","1981","Vanellus vanellus",0
"1402","1982","Vanellus vanellus",0
"1403","1983","Vanellus vanellus",0
"1404","1984","Vanellus vanellus",0
"1405","1985","Vanellus vanellus",0
"1406","1986","Vanellus vanellus",13.5
"1407","1987","Vanellus vanellus",0
"1408","1988","Vanellus vanellus",0
"1409","1989","Vanellus vanellus",132
"1410","1990","Vanellus vanellus",45
"1411","1991","Vanellus vanellus",74.5
"1412","1992","Vanellus vanellus",0
"1413","1993","Vanellus vanellus",0
"1414","1994","Vanellus vanellus",60
"1415","1995","Vanellus vanellus",9.25
"1416","1996","Vanellus vanellus",17.5
"1417","1997","Vanellus vanellus",0
"1418","1998","Vanellus vanellus",0
"1419","1999","Vanellus vanellus",15
"1420","2000","Vanellus vanellus",0
"1421","2001","Vanellus vanellus",37
"1422","2002","Vanellus vanellus",0
"1423","2003","Vanellus vanellus",0
"1424","2004","Vanellus vanellus",0
"1425","2005","Vanellus vanellus",12.75
"1426","2006","Vanellus vanellus",0
"1427","2007","Vanellus vanellus",73.75
"1428","2008","Vanellus vanellus",1.5
"1429","2009","Vanellus vanellus",0
"1430","2010","Vanellus vanellus",0
"1431","2011","Vanellus vanellus",36
"1432","2012","Vanellus vanellus",5.5
"1433","2013","Vanellus vanellus",175.5
"1434","2014","Vanellus vanellus",87
"1435","2015","Vanellus vanellus",55
"1436","1981","Tringa erythropus",0
"1437","1982","Tringa erythropus",6
"1438","1983","Tringa erythropus",0
"1439","1984","Tringa erythropus",0
"1440","1985","Tringa erythropus",0
"1441","1986","Tringa erythropus",0
"1442","1987","Tringa erythropus",0
"1443","1988","Tringa erythropus",8.5
"1444","1989","Tringa erythropus",0
"1445","1990","Tringa erythropus",88.25
"1446","1991","Tringa erythropus",38.75
"1447","1992","Tringa erythropus",0
"1448","1993","Tringa erythropus",17.5
"1449","1994","Tringa erythropus",85
"1450","1995","Tringa erythropus",70
"1451","1996","Tringa erythropus",0
"1452","1997","Tringa erythropus",70.75
"1453","1998","Tringa erythropus",21
"1454","1999","Tringa erythropus",8.75
"1455","2000","Tringa erythropus",0
"1456","2001","Tringa erythropus",17.5
"1457","2002","Tringa erythropus",17
"1458","2003","Tringa erythropus",9.5
"1459","2004","Tringa erythropus",16.5
"1460","2005","Tringa erythropus",0
"1461","2006","Tringa erythropus",29.25
"1462","2007","Tringa erythropus",96
"1463","2008","Tringa erythropus",107
"1464","2009","Tringa erythropus",322.5
"1465","2010","Tringa erythropus",211
"1466","2011","Tringa erythropus",100
"1467","2012","Tringa erythropus",188.75
"1468","2013","Tringa erythropus",279.5
"1469","2014","Tringa erythropus",298.5
"1470","2015","Tringa erythropus",465
"1471","1981","Platalea leucorodia",0
"1472","1982","Platalea leucorodia",0
"1473","1983","Platalea leucorodia",199.25
"1474","1984","Platalea leucorodia",154.75
"1475","1985","Platalea leucorodia",71
"1476","1986","Platalea leucorodia",85
"1477","1987","Platalea leucorodia",20.25
"1478","1988","Platalea leucorodia",216
"1479","1989","Platalea leucorodia",165.5
"1480","1990","Platalea leucorodia",35.25
"1481","1991","Platalea leucorodia",318.75
"1482","1992","Platalea leucorodia",175.5
"1483","1993","Platalea leucorodia",366.5
"1484","1994","Platalea leucorodia",312.25
"1485","1995","Platalea leucorodia",329.25
"1486","1996","Platalea leucorodia",606.5
"1487","1997","Platalea leucorodia",268.75
